timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch
2023-01-03 13:05:42,us west,Storage,9642.85,8000,3085.71,99.36,117.98,1.24,0
2023-05-10 15:54:28,India-South,Compute,16904.16,10000,8114.0,99.52,123.15,1.28,0
2023-04-17 18:54:11,us-east,Storage,10864.38,8000,,99.69,95.24,1.31,0
2023-02-16 14:58:08,europe-north,Storage,12780.07,8000,4089.62,99.81,128.16,1.22,0
2023-03-02 04:00:52,Europe-North,Compute,14704.65,10000,7058.23,,104.91,,0
2023-04-14 12:48:31,india-south,Storage,9441.47,8000,3021.27,99.9,103.75,1.0,0
2023-09-01 20:26:45,europe-north,Compute,7600.24,10000,3648.12,99.98,,1.34,0
2023-09-07 17:01:02,us-west,Compute,8350.07,10000,4008.04,99.93,124.66,1.08,0
2023-12-11 13:53:51,us west,Compute,9427.55,10000,4525.22,99.7,124.3,1.06,0
2023-03-15 21:34:04,Us-East,Compute,10070.18,10000,4833.69,99.46,115.37,0.78,0
2023-10-12 11:12:58,india-south,Storage,3945.0,8000,1262.4,99.85,92.56,0.92,0
2023-06-17 11:19:19,us west,Compute,7347.72,10000,3526.91,99.44,104.74,0.79,0
2024-02-01 04:27:59,us west,Compute,11244.72,10000,5397.47,99.88,126.2,0.86,0
2023-08-13 13:37:21,us-east,Compute,7033.34,10000,3376.0,99.34,115.16,0.75,1
2023-01-03 00:34:31,Europe-North,Compute,7866.44,10000,3775.89,99.96,112.43,0.85,0
2024-02-04 13:41:52,US-West,Storage,11806.77,8000,3778.17,99.37,124.17,1.29,0
2023-04-08 04:27:49,india-south,Storage,13045.38,8000,4174.52,99.71,119.82,1.28,0
2023-01-23 12:40:57,europe north,Storage,7082.88,8000,2266.52,99.76,115.87,,0
2023-02-20 15:24:01,us east,Storage,9853.01,8000,3152.96,99.43,99.29,1.19,0
2024-01-04 19:48:32,US-West,Compute,13020.81,10000,6249.99,99.35,118.52,1.31,0
2023-12-07 16:32:57,europe north,Compute,7307.81,10000,3507.75,,123.67,0.86,0
2023-06-25 16:01:22,europe north,Storage,8679.87,8000,2777.56,99.31,128.79,0.95,0
2023-01-04 01:26:47,us-west,Compute,11687.24,10000,5609.88,99.5,125.56,1.07,0
2023-04-18 06:23:17,India-South,Compute,16674.5,10000,8003.76,99.94,125.32,1.09,1
2023-11-28 04:19:11,india-south,Storage,6074.77,8000,1943.93,99.34,91.39,1.33,0
2023-10-06 19:56:44,US-West,Storage,6431.12,8000,2057.96,99.68,115.89,1.14,0
2023-02-11 13:21:38,Europe-North,Compute,10429.26,10000,5006.04,99.61,126.25,0.86,0
2023-10-25 08:31:39,Europe-North,Compute,4972.22,10000,2386.66,99.6,104.83,0.84,0
2023-12-27 18:55:45,us east,Compute,,10000,4329.18,99.92,96.46,1.17,0
2023-07-23 11:24:42,Us-East,Compute,12492.05,10000,5996.19,99.68,120.98,1.19,1
2023-08-30 11:55:34,europe north,Storage,4877.82,8000,1560.9,99.78,95.15,1.13,0
2023-07-15 20:35:36,India-South,Compute,10219.18,10000,4905.21,,106.28,1.16,0
2024-01-08 19:39:51,India-South,Compute,14036.2,10000,,99.43,118.08,,0
2023-03-04 11:13:55,India-South,Storage,7089.65,8000,2268.69,99.48,93.85,0.91,0
2023-04-22 05:30:50,India-South,Compute,17260.52,10000,8285.05,99.37,121.78,1.28,0
2023-10-23 12:45:33,India-South,Compute,6091.04,10000,2923.7,99.91,109.25,0.87,0
2023-04-06 19:43:12,India-South,Compute,13164.03,10000,6318.74,99.32,99.77,,0
2023-02-18 06:28:45,Us-East,Storage,10040.04,8000,3212.81,99.31,127.39,0.88,1
2023-08-14 12:58:25,Europe-North,Storage,7219.11,8000,2310.11,,100.97,1.24,1
2023-10-28 01:20:31,Europe-North,Compute,5923.85,10000,2843.45,99.84,98.5,1.03,0
2024-01-17 22:38:56,India-South,Storage,8197.24,8000,2623.12,99.91,107.43,1.05,1
2023-08-30 15:16:23,india south,Compute,9235.06,10000,4432.83,99.39,110.65,1.28,0
2023-05-03 02:14:11,europe-north,Storage,9190.46,8000,2940.95,99.57,106.93,1.12,0
2023-09-11 13:17:40,us-west,Storage,4998.61,8000,1599.56,99.6,102.82,1.03,1
2024-01-22 17:49:26,us east,Storage,6267.52,8000,2005.61,99.88,111.25,0.78,1
2023-03-08 00:24:29,india-south,Compute,10373.62,10000,4979.34,99.81,116.63,0.86,0
2023-12-19 10:42:35,us-east,Compute,7397.47,10000,3550.79,99.39,91.71,1.01,0
2023-03-22 02:05:26,europe north,Compute,13015.01,10000,6247.2,99.81,96.76,1.23,0
2023-07-03 06:47:32,india-south,Compute,9604.75,10000,4610.28,99.84,106.11,1.01,0
2023-05-01 09:42:37,Europe-North,Storage,9136.86,8000,2923.8,99.43,124.32,0.84,0
2023-06-13 21:36:52,Europe-North,Storage,5789.29,8000,1852.57,99.92,112.62,0.81,0
2023-02-23 10:24:21,europe north,Storage,6233.54,8000,1994.73,99.65,98.8,0.76,0
2023-01-21 20:43:10,india south,Compute,11190.83,10000,5371.6,99.89,128.16,0.89,0
2023-09-13 23:05:10,us-east,Storage,6131.61,8000,1962.12,99.95,93.47,1.26,1
2024-03-03 11:05:46,india south,Storage,10337.27,8000,3307.93,99.68,121.55,1.02,0
2024-03-02 17:57:28,India-South,Storage,7160.67,8000,2291.42,99.5,98.33,0.87,1
2023-02-10 07:24:03,europe north,Compute,7579.02,10000,3637.93,99.78,90.17,0.76,0
2023-10-05 15:34:51,US-West,Storage,5400.7,8000,1728.22,99.5,98.42,1.11,0
2023-09-28 18:37:39,europe north,Storage,6628.57,8000,2121.14,99.59,115.96,1.22,0
2023-06-25 17:53:55,india-south,Compute,9795.81,10000,4701.99,99.36,104.25,1.13,0
2023-08-24 03:49:11,Us-East,Storage,4753.51,8000,1521.12,99.64,93.31,1.13,0
2024-01-21 18:00:04,us-west,Compute,10877.87,10000,5221.38,99.32,110.68,1.09,0
2024-01-11 20:14:17,us-east,Compute,7643.46,10000,3668.86,99.42,95.76,0.9,0
2023-10-06 01:03:03,india south,Storage,4426.05,8000,1416.34,99.97,101.95,0.97,0
2023-03-05 21:40:04,us east,Compute,9598.55,10000,4607.3,99.87,119.94,0.77,0
2023-09-05 14:52:38,us-east,Storage,4254.28,8000,1361.37,99.93,105.23,0.86,0
2023-10-02 00:24:39,india-south,Storage,4141.68,8000,1325.34,99.49,99.87,1.02,0
2023-09-20 10:16:45,Europe-North,Compute,6958.75,10000,3340.2,99.72,115.65,0.92,0
2023-06-03 17:50:17,US-West,Compute,9529.25,10000,4574.04,99.84,114.97,0.83,0
2023-06-01 01:32:39,Us-East,Storage,9807.41,8000,3138.37,99.48,112.29,1.01,1
2023-02-13 23:00:46,us west,Compute,10401.93,10000,,99.42,129.7,0.77,0
2023-09-08 22:29:14,us east,Compute,4654.09,10000,2233.96,99.69,103.21,0.84,0
2023-01-10 12:39:44,us west,Compute,10374.05,10000,4979.55,99.83,105.21,1.16,0
2023-04-14 02:50:54,europe-north,Compute,10682.76,10000,5127.73,99.4,120.64,0.79,0
2023-09-25 10:35:34,us-east,Storage,4217.11,8000,1349.48,99.84,124.61,0.83,0
2023-11-23 20:37:56,US-West,Storage,7208.03,8000,2306.57,99.78,103.97,1.35,0
2023-12-05 19:51:15,us west,Storage,7831.09,8000,2505.95,99.63,103.13,1.29,0
2023-10-06 10:27:21,us west,Storage,6025.94,8000,1928.3,99.69,107.67,1.2,0
2023-07-10 13:18:45,US-West,Storage,6391.16,8000,2045.17,99.94,112.94,,0
2023-02-06 01:22:33,us east,Compute,15602.24,10000,7489.07,99.65,127.24,1.19,0
2023-08-10 17:04:19,India-South,Storage,6799.01,8000,,99.73,123.1,1.11,0
2023-06-02 08:58:49,us-west,Storage,9097.26,8000,2911.12,,109.57,1.2,0
2023-03-25 10:31:23,US-West,Compute,14856.36,10000,7131.05,99.49,119.36,1.12,0
2023-08-04 20:51:48,india south,Storage,6970.02,8000,2230.41,99.6,111.96,1.11,0
2024-01-22 18:42:32,India-South,Compute,13731.91,10000,6591.31,99.91,113.91,,0
2023-07-13 07:58:09,europe-north,Compute,9202.43,10000,4417.17,99.89,124.49,0.96,0
2023-10-20 09:15:22,us west,Storage,4194.19,8000,1342.14,99.89,109.85,0.87,0
2023-03-10 10:11:48,india south,Storage,12706.8,8000,4066.18,99.78,128.88,1.25,0
2023-07-02 11:12:54,india-south,Compute,8246.21,10000,3958.18,99.66,102.82,0.91,0
2023-06-21 17:19:52,Europe-North,Storage,7553.38,8000,2417.08,,118.13,1.0,0
2023-09-13 07:44:23,us-east,Compute,7170.67,10000,3441.92,99.39,126.81,0.99,0
2023-10-17 17:55:06,Europe-North,Storage,7766.74,8000,2485.36,99.33,116.58,1.32,0
2024-01-27 07:01:09,us west,Storage,11012.2,8000,3523.9,99.82,125.79,1.08,1
2023-05-15 19:22:02,us west,Compute,11939.43,10000,5730.92,99.32,113.23,0.99,0
2023-11-09 09:30:24,us-west,Compute,7988.75,10000,3834.6,99.51,95.15,1.33,0
2023-06-29 23:46:58,US-West,Storage,10151.52,8000,3248.49,99.58,115.57,1.34,0
2023-09-01 14:47:46,india-south,Storage,,8000,1801.18,99.69,124.53,1.02,0
2023-06-01 23:11:46,us-west,Compute,13783.15,10000,6615.91,99.45,116.18,1.13,1
2023-04-19 06:20:43,india south,Compute,14524.96,10000,,99.62,107.87,1.27,0
2023-03-17 20:32:17,us-west,Compute,11003.33,10000,,99.55,105.37,0.85,1
2023-04-10 03:15:59,US-West,Storage,9607.11,8000,3074.27,99.78,94.61,1.1,1
2023-12-03 17:15:06,Us-East,Compute,6499.98,10000,3119.99,99.41,101.2,0.81,0
2024-01-30 10:53:41,europe north,Storage,11386.56,8000,3643.7,99.56,110.56,1.33,0
2023-10-15 01:13:32,Us-East,Compute,7715.82,10000,3703.6,99.47,101.88,1.3,0
2023-04-22 16:47:59,europe north,Storage,11482.94,8000,3674.54,99.65,124.59,1.07,0
2023-07-09 04:25:27,India-South,Storage,5605.39,8000,1793.73,99.53,124.28,0.76,0
2023-05-10 05:53:03,us west,Storage,12816.43,8000,4101.26,99.37,122.18,1.3,0
2023-11-16 16:38:02,Europe-North,Storage,6751.59,8000,2160.51,99.9,102.39,1.2,0
2023-01-11 23:38:05,europe-north,Storage,6200.07,8000,1984.02,99.3,122.99,0.8,0
2023-08-26 12:48:39,Europe-North,Compute,,10000,3290.6,99.86,101.28,0.92,1
2023-09-27 07:39:53,india south,Compute,,10000,4390.91,99.82,98.36,1.32,1
2023-03-02 01:39:12,us west,Storage,,8000,3738.54,99.91,117.33,1.14,0
2023-07-29 16:44:04,us-east,Storage,7600.84,8000,2432.27,99.91,108.93,1.16,0
2023-08-26 07:06:54,europe-north,Compute,6673.93,10000,3203.48,99.96,116.68,0.87,0
2023-06-11 17:03:08,US-West,Compute,8832.01,10000,4239.37,99.41,119.42,0.78,0
2023-08-31 04:06:25,us east,Compute,5126.48,10000,2460.71,99.91,113.76,0.77,0
2023-09-18 15:45:27,us-east,Compute,7413.93,10000,3558.69,99.74,129.47,0.9,1
2023-01-08 17:30:53,Us-East,Compute,6600.07,10000,3168.03,99.35,93.66,0.78,0
2023-02-26 11:12:46,us-east,Storage,9260.7,8000,2963.42,99.9,115.83,0.99,0
2024-02-22 23:56:47,US-West,Storage,9140.33,8000,2924.91,99.67,120.34,0.87,0
2023-12-01 10:15:08,us east,Compute,7638.26,10000,3666.36,99.54,118.31,0.88,0
2023-12-21 04:11:47,US-West,Compute,11895.93,10000,5710.05,99.47,113.29,1.28,0
2023-03-15 18:41:28,Us-East,Storage,7946.2,8000,2542.79,99.56,102.41,0.96,0
2023-03-14 13:35:38,India-South,Storage,9037.92,8000,2892.13,99.84,90.48,1.16,0
2023-11-13 07:16:53,europe north,Storage,6350.1,8000,2032.03,99.31,112.48,1.22,0
2023-02-01 05:05:42,india-south,Storage,9966.51,8000,3189.28,99.46,109.05,1.24,0
2023-06-04 07:13:04,India-South,Storage,8057.41,8000,2578.37,99.88,96.21,1.15,0
2023-06-23 22:14:23,us east,Storage,5923.27,8000,1895.45,99.39,105.86,0.77,0
2023-03-01 18:47:48,us-east,Storage,10904.48,8000,3489.43,99.38,128.89,0.98,0
2023-07-15 16:09:35,us-west,Compute,9848.49,10000,4727.28,99.49,103.44,1.26,0
2024-02-19 12:20:00,Us-East,Compute,14598.88,10000,7007.46,99.34,101.33,1.33,0
2023-04-21 13:59:34,india-south,Storage,11500.87,8000,3680.28,99.83,121.43,1.03,1
2023-12-27 04:06:06,india south,Storage,6640.46,8000,2124.95,99.65,109.8,,0
2023-07-26 17:24:29,india south,Storage,5552.21,8000,,99.66,115.17,0.87,0
2023-10-09 17:27:31,India-South,Storage,6229.09,8000,1993.31,99.41,93.23,1.27,1
2023-03-07 04:28:36,india-south,Compute,9957.42,10000,4779.56,99.43,118.08,0.8,0
2024-01-17 14:08:43,us-west,Storage,4951.66,8000,1584.53,,,0.79,0
2023-11-08 12:42:08,us-west,Storage,6576.59,8000,2104.51,99.93,108.57,1.13,1
2023-09-12 13:32:43,india-south,Compute,7146.3,10000,3430.22,99.39,92.72,1.26,0
2023-08-14 21:51:36,us-west,Compute,6141.84,10000,2948.08,99.32,94.93,0.98,0
2023-07-11 00:52:57,us-west,Compute,9795.14,10000,4701.67,99.9,120.79,,0
2023-02-04 20:42:52,Us-East,Compute,16027.4,10000,7693.15,99.64,,1.24,0
2023-11-01 21:16:20,India-South,Compute,7854.64,10000,3770.23,99.73,123.61,0.98,0
2023-07-12 17:28:49,us-east,Storage,6860.21,8000,2195.27,99.84,119.31,0.99,0
2023-07-04 03:30:28,India-South,Storage,7967.84,8000,2549.71,99.91,111.66,1.04,0
2023-08-01 02:08:36,us-west,Storage,6758.14,8000,2162.6,99.83,101.31,1.1,0
2023-02-24 02:21:23,us-east,Compute,10260.11,10000,4924.85,99.32,95.35,0.87,1
2023-09-16 14:40:16,us west,Storage,5978.01,8000,1912.96,99.81,115.46,1.16,0
2023-06-05 14:48:22,us west,Storage,9007.87,8000,2882.52,99.73,122.89,1.03,0
2023-09-02 18:45:54,India-South,Storage,4231.43,8000,1354.06,99.75,,0.96,0
2023-07-24 04:46:43,India-South,Compute,8106.31,10000,3891.03,99.4,101.06,1.13,0
2023-12-15 19:12:34,us east,Compute,9665.69,10000,4639.53,99.88,109.14,1.09,0
2023-01-20 20:23:19,Europe-North,Compute,8501.48,10000,4080.71,99.57,116.8,0.77,0
2024-01-20 02:52:18,us-west,Storage,9970.23,8000,3190.47,99.42,118.17,1.09,1
2023-01-31 22:19:35,europe north,Compute,14732.14,10000,7071.43,99.61,110.3,1.31,0
2023-01-14 22:43:19,europe-north,Compute,6903.1,10000,3313.49,99.33,92.06,0.88,0
2023-06-21 19:55:14,india south,Storage,,8000,2392.2,99.98,125.43,0.94,0
2023-07-11 23:27:07,europe-north,Storage,10868.23,8000,3477.83,99.69,127.29,1.34,0
2023-04-20 22:59:53,india south,Storage,7699.43,8000,2463.82,99.81,107.87,0.92,0
2024-02-11 11:51:55,India-South,Compute,12983.25,10000,6231.96,99.88,92.81,1.32,0
2023-12-23 02:10:02,us-east,Compute,10501.55,10000,5040.74,99.89,118.76,1.12,0
2024-01-06 15:48:51,India-South,Compute,7973.94,10000,3827.49,99.84,90.06,0.96,1
2023-08-29 03:28:16,Europe-North,Compute,5862.21,10000,2813.86,99.34,91.62,1.03,0
2023-02-18 10:07:02,US-West,Compute,14490.46,10000,6955.42,99.7,106.75,1.25,0
2024-03-27 19:41:13,us-west,Storage,7648.35,8000,2447.47,99.73,90.89,0.85,1
2024-01-11 01:44:35,india south,Compute,14534.76,10000,6976.69,99.77,122.98,1.3,0
2024-02-08 16:59:44,us east,Storage,7552.37,8000,2416.76,99.92,117.95,0.87,0
2023-07-28 20:46:34,US-West,Compute,7607.64,10000,3651.67,99.82,116.72,0.89,0
2023-10-04 13:29:35,us east,Compute,5187.97,10000,2490.23,99.8,104.7,0.85,0
2023-10-25 11:59:27,us east,Compute,5557.73,10000,2667.71,99.87,118.93,0.79,0
2023-03-11 04:44:15,India-South,Storage,8964.52,8000,2868.65,99.65,116.38,,0
2023-11-18 03:01:25,us-east,Storage,5513.69,8000,1764.38,99.72,125.02,0.95,0
2023-05-29 03:59:51,us east,Compute,7132.41,10000,3423.56,99.71,97.1,0.81,0
2023-04-27 10:32:57,Us-East,Compute,11433.61,10000,5488.13,99.67,93.47,1.05,1
2024-03-04 14:17:37,europe north,Storage,12110.82,8000,3875.46,99.53,110.73,1.31,0
2023-05-14 21:54:11,india-south,Compute,12682.07,10000,6087.39,99.58,116.93,0.91,1
2023-10-26 10:00:55,india south,Compute,5523.91,10000,2651.48,99.41,,0.77,1
2023-06-30 08:51:32,India-South,Storage,8456.65,8000,2706.13,99.32,118.43,1.1,0
2023-11-22 12:10:35,India-South,Storage,6748.03,8000,2159.37,99.41,111.39,1.13,0
2023-12-16 08:28:40,us east,Compute,7710.93,10000,3701.25,99.58,103.47,0.98,0
2023-10-30 13:35:25,us west,Compute,8360.88,10000,4013.22,99.34,103.5,1.24,0
2024-02-03 23:31:22,India-South,Storage,9111.07,8000,2915.54,99.42,94.04,1.22,0
2024-02-06 00:11:37,US-West,Compute,9530.42,10000,4574.6,99.47,112.85,0.8,0
2023-09-28 20:27:31,US-West,Storage,4514.2,8000,1444.55,99.87,113.06,0.98,0
2023-01-14 01:58:25,us-east,Compute,10484.61,10000,5032.61,,105.88,1.15,0
2023-04-19 17:15:02,europe north,Storage,13581.2,8000,4345.99,99.8,111.97,,1
2023-06-16 06:17:21,India-South,Storage,7077.24,8000,2264.72,99.37,99.96,1.0,0
2023-12-15 12:32:57,US-West,Storage,7106.88,8000,2274.2,99.62,107.3,1.0,0
2023-05-14 13:54:25,us-west,Storage,9522.14,8000,3047.09,99.69,109.93,1.04,0
2023-07-09 03:38:19,europe-north,Compute,10787.4,10000,5177.95,99.57,93.57,1.32,0
2023-05-21 05:47:21,Us-East,Storage,6911.12,8000,2211.56,99.83,102.66,,0
2024-01-18 12:53:27,europe north,Storage,8600.8,8000,2752.26,99.9,97.36,1.32,0
2023-12-26 10:21:13,us west,Storage,5640.54,8000,1804.97,99.72,98.41,0.98,0
2023-07-20 08:05:46,us-west,Storage,7880.41,8000,2521.73,99.88,,,0
2024-01-30 09:08:01,Us-East,Storage,8107.16,8000,2594.29,99.89,,0.91,0
2023-02-13 15:28:43,india south,Storage,7868.64,8000,2517.96,99.48,123.79,0.85,0
2023-11-04 18:48:28,us-east,Compute,5270.58,10000,2529.88,99.57,119.68,0.78,0
2023-05-31 18:04:44,us west,Storage,8272.37,8000,2647.16,99.74,98.49,1.05,0
2024-01-17 17:26:39,india south,Compute,7979.97,10000,3830.39,99.85,104.96,0.85,0
2024-01-20 10:40:02,europe-north,Compute,8451.89,10000,4056.91,99.72,97.63,,0
2023-11-21 23:04:03,India-South,Storage,6264.1,8000,2004.51,99.49,95.45,1.2,0
2023-07-01 01:28:34,Europe-North,Compute,10946.7,10000,5254.42,99.87,104.77,1.28,0
2023-02-03 05:45:27,india-south,Storage,,8000,3543.9,99.67,124.01,1.17,0
2023-11-17 19:38:11,us-west,Compute,10705.8,10000,5138.79,99.96,118.22,1.31,0
2023-09-12 11:31:40,us-east,Compute,7883.38,10000,3784.02,99.55,111.19,1.23,0
2023-01-12 03:19:13,us-east,Storage,8604.85,8000,2753.55,99.59,114.81,1.15,0
2023-05-21 04:45:01,Us-East,Storage,10664.71,8000,3412.71,99.71,110.92,1.11,1
2023-10-09 18:11:39,india-south,Storage,5056.61,8000,1618.12,99.38,115.7,0.94,0
2023-07-26 19:57:27,us east,Storage,7424.0,8000,2375.68,99.52,,,0
2023-06-10 02:25:10,europe north,Compute,11057.29,10000,5307.5,99.64,90.43,1.28,0
2023-04-08 23:59:08,india south,Compute,17303.7,10000,8305.77,99.77,126.71,1.28,0
2023-09-17 04:16:39,us-east,Compute,5590.29,10000,2683.34,99.79,113.16,0.89,0
2023-06-26 14:03:15,Europe-North,Compute,,10000,4716.23,99.95,94.39,1.2,0
2024-02-25 13:53:35,us west,Compute,18878.84,10000,9061.84,99.45,128.17,1.34,0
2023-07-13 01:05:23,india south,Storage,7251.7,8000,,99.46,116.28,1.02,0
2023-08-09 08:36:26,europe-north,Compute,7914.27,10000,3798.85,99.89,106.53,1.1,0
2023-04-18 20:21:13,us-east,Compute,14401.95,10000,6912.94,99.6,127.67,0.99,0
2024-01-12 14:30:26,us-west,Storage,8894.38,8000,2846.2,99.49,103.99,1.21,0
2023-10-16 14:46:56,Europe-North,Compute,,10000,2745.0,99.7,117.48,0.9,0
2023-05-04 13:12:48,us west,Storage,,8000,3067.68,99.79,103.22,1.19,0
2023-08-19 09:18:59,US-West,Storage,6756.56,8000,2162.1,99.36,113.71,1.08,0
2023-08-05 11:13:34,us east,Storage,5698.09,8000,1823.39,99.63,127.4,0.84,0
2023-02-10 00:12:00,India-South,Storage,8789.88,8000,2812.76,,126.16,,1
2023-01-19 13:25:02,europe-north,Compute,8695.32,10000,4173.75,99.97,113.5,0.77,0
2023-04-28 12:06:05,India-South,Compute,12059.52,10000,5788.57,99.57,128.17,0.9,0
2023-10-14 15:51:43,us-west,Storage,7404.21,8000,2369.35,99.67,119.46,1.23,0
2023-03-28 17:13:22,us east,Storage,8317.85,8000,2661.71,99.74,129.54,0.82,0
2023-10-17 18:39:36,us west,Compute,5074.9,10000,2435.95,99.82,94.21,0.94,0
2024-01-11 16:03:14,Us-East,Storage,9615.32,8000,3076.9,99.36,111.71,1.32,0
2023-05-31 18:04:44,us west,Storage,8272.37,8000,2647.16,99.74,98.49,1.05,0
2024-02-28 00:50:12,Europe-North,Compute,17633.22,10000,8463.94,99.77,129.29,1.16,1
2023-09-18 04:06:41,India-South,Storage,5258.21,8000,1682.63,99.45,111.95,0.91,1
2023-12-04 16:27:52,europe north,Compute,11252.41,10000,5401.16,99.33,129.95,1.14,0
2024-01-21 07:50:56,us west,Storage,8911.31,8000,2851.62,99.36,119.97,0.93,1
2024-03-17 08:47:31,India-South,Compute,13579.24,10000,6518.03,99.93,103.48,1.26,0
2024-01-12 12:39:44,Europe-North,Storage,8970.59,8000,2870.59,99.77,126.37,1.04,0
2023-07-20 17:09:10,india south,Storage,5967.28,8000,1909.53,99.38,96.18,,1
2023-03-16 15:55:34,us east,Compute,10201.94,10000,4896.93,99.47,113.59,0.87,0
2023-05-12 16:17:13,europe north,Storage,9234.6,8000,2955.07,99.64,97.54,1.22,0
2023-01-26 22:57:25,us-east,Storage,10944.77,8000,3502.33,99.34,123.34,1.12,1
2023-04-16 23:01:36,europe north,Compute,12524.1,10000,6011.57,99.73,124.01,0.95,0
2023-01-23 22:07:47,europe north,Storage,10395.73,8000,3326.63,99.54,114.2,1.26,0
2023-06-05 08:35:50,Europe-North,Compute,9963.54,10000,4782.5,99.4,92.09,1.2,0
2023-01-17 19:38:30,india-south,Compute,11609.72,10000,5572.67,99.43,115.09,1.07,0
2023-04-24 14:04:21,India-South,Compute,12574.35,10000,6035.69,99.58,96.04,1.15,0
2023-10-29 12:59:41,india south,Compute,8086.89,10000,3881.71,99.96,114.59,1.16,0
2023-06-09 17:57:58,us-west,Storage,,8000,2716.96,99.83,98.67,1.2,0
2023-03-28 12:22:05,Us-East,Compute,16313.01,10000,7830.24,99.94,,1.17,0
2024-01-14 16:42:55,us-west,Storage,9731.88,8000,3114.2,99.93,126.87,1.09,0
2024-01-09 11:51:51,Us-East,Compute,16286.74,10000,7817.63,99.94,122.25,1.31,1
2024-01-05 07:38:07,europe-north,Compute,9270.4,10000,4449.79,99.52,127.27,0.81,1
2024-01-24 01:59:01,us west,Storage,9478.46,8000,3033.11,99.43,97.48,1.26,0
2023-05-31 20:47:07,europe-north,Storage,7399.41,8000,2367.81,99.57,100.19,1.03,0
2023-09-29 04:31:05,India-South,Storage,8092.79,8000,2589.69,99.49,121.42,1.34,0
2023-06-16 18:03:55,us east,Storage,9555.25,8000,3057.68,99.74,94.4,1.34,0
2023-01-26 18:23:55,india south,Storage,5494.34,8000,1758.19,99.33,96.37,0.84,0
2023-08-24 00:11:20,us-west,Storage,3755.57,8000,1201.78,99.86,103.89,0.82,0
2023-11-19 20:03:17,India-South,Compute,8081.43,10000,3879.09,99.83,97.81,1.11,0
2023-02-04 23:44:09,us-east,Storage,8955.08,8000,2865.63,99.56,98.99,1.19,0
2023-01-25 10:12:44,Us-East,Compute,8851.62,10000,4248.78,99.37,91.66,1.0,0
2023-01-09 22:46:11,us-east,Storage,4960.21,8000,1587.27,99.34,93.28,0.76,0
2024-03-11 00:05:00,us-west,Storage,8322.96,8000,2663.35,99.46,123.24,0.87,0
2023-01-01 10:45:17,india south,Compute,14125.23,10000,6780.11,99.91,128.31,1.24,0
2024-02-24 00:54:04,India-South,Storage,8463.78,8000,2708.41,99.32,110.14,0.95,0
2023-08-08 22:03:09,europe-north,Compute,11685.51,10000,5609.04,99.4,127.52,1.14,1
2023-05-01 01:07:23,india-south,Compute,14498.75,10000,6959.4,99.91,113.62,1.19,0
2023-10-10 05:01:46,Europe-North,Storage,3283.58,8000,1050.74,99.56,98.89,,0
2023-06-05 09:14:51,Us-East,Storage,7884.11,8000,2522.91,99.39,107.31,0.98,0
2023-08-14 05:33:56,india south,Compute,8891.94,10000,4268.13,99.98,101.61,1.33,0
2024-03-21 04:03:20,europe north,Storage,7481.94,8000,2394.22,,99.17,0.9,0
2023-03-04 01:58:06,europe-north,Compute,16015.06,10000,7687.23,99.46,124.21,1.2,0
2023-07-03 02:34:38,us-east,Compute,8020.09,10000,3849.64,99.61,116.18,0.82,0
2023-01-26 22:57:25,us-east,Storage,10944.77,8000,3502.33,99.34,123.34,1.12,1
2023-05-25 04:54:50,India-South,Storage,10026.43,8000,3208.46,99.35,104.75,1.25,0
2023-12-25 16:29:04,europe north,Storage,9934.99,8000,3179.2,99.74,106.65,1.28,1
2024-02-01 12:30:15,us east,Storage,9634.45,8000,3083.02,99.54,124.18,1.09,0
2023-10-17 10:09:24,Europe-North,Compute,5878.87,10000,2821.86,99.4,91.65,1.16,0
2024-01-09 22:15:29,us-west,Compute,10438.99,10000,5010.72,99.59,121.84,0.88,1
2023-08-13 01:21:55,europe north,Compute,9351.14,10000,4488.55,99.42,109.13,1.18,0
2023-06-16 05:25:07,us-east,Storage,8575.42,8000,2744.13,99.3,100.53,1.18,0
2023-06-09 04:12:59,Us-East,Compute,12400.75,10000,5952.36,99.51,104.95,1.11,1
2023-10-17 06:21:11,india-south,Compute,5373.69,10000,2579.37,99.43,109.85,0.85,0
